year,country_code,gdp_usd,gdp_per_capita,fdi_pct_gdp,inflation_rate,unemployment_rate,real_economic_growth_indicator
2014,MKD,11362272837.8818,5495.73504918897,0.535807547662441,-0.281705032928538,28.0300006866455,-19508.82805343101
2015,MKD,10064515432.0265,4861.55397141497,2.9470291181371,-0.299920475631447,26.0699996948242,-16209.47673272238
2016,MKD,10672471860.7184,5149.58907435906,5.14755258876063,-0.239290787684491,23.7199993133545,-21520.21448125651
2017,MKD,11307058382.3435,5450.4928808666,3.36726816710628,1.3516188967744,22.3799991607666,4032.566349785465
2018,MKD,12683070061.4695,6108.74010831698,5.11494789384992,1.45831298507127,20.7399997711182,4188.908808227087
2019,MKD,12606338448.547,6070.38805358275,4.35892493383855,0.766439573459688,17.2600002288818,7920.243504887382
2020,MKD,12263710122.7645,5917.26257545221,0.062736151022726,1.20007348888482,17.2000007629395,4930.7501834332525
2000,MNE,984297589.359934,1627.07263304394,,,28.5879993438721,
2001,MNE,1159869245.92513,1909.59870186179,,,28.7409992218018,
2002,MNE,1284685050.52413,2106.6350684523,,,29.1340007781982,
2003,MNE,1707710053.14938,2789.15906483509,,,29.5189990997314,
2004,MNE,2073234417.68066,3380.16512135859,,,30.0100002288818,
2005,MNE,2257174480.78597,3674.6179242797,,,30.3099994659424,
2006,MNE,2721903148.91482,4425.67887307803,,2.92451258123646,25.1030006408691,1513.304781614887
2007,MNE,3680711743.77224,5976.39414454596,25.4667515410883,4.34712215656114,19.3999996185303,1374.7932377574782
2008,MNE,4545674527.61096,7367.75190910882,21.454940864611,8.75872769588797,17.1499996185303,841.1897440958026
2009,MNE,4159330369.5471,6727.10776676969,37.272483492599,3.46672373207794,19.0900001525879,1940.4799132169355
2010,MNE,4143033275.88493,6688.48239970574,18.3019142754749,0.65494657014848,19.6499996185303,10212.256548178311
2011,MNE,4544516982.18263,7328.93225247529,12.2490907110616,3.45014311248693,19.6700000762939,2124.2400716509565
2012,MNE,4087725812.66864,6586.7212793222,15.121525441315,4.14524724981109,19.9699993133545,1588.9815208543648
2013,MNE,4464260488.58205,7186.42978682154,10.0006932648605,2.20589268141181,19.5,3257.8329160701046
2014,MNE,4587928884.17142,7378.34528902948,10.8326331784481,-0.71051405171022,18.0,-10384.517056727693
2015,MNE,4052913385.82677,6514.27269528653,17.2679657497489,1.54869158222488,17.5400009155273,4206.307291945115
2016,MNE,4374128318.58407,7028.93657685094,5.18280190688095,-0.27138502338526,17.7199993133545,-25900.237563487848
2017,MNE,4844592066.71174,7784.06528996557,11.5730160829111,2.38023599053136,16.0699996948242,3270.291400067381
2018,MNE,5504166666.66667,8845.91421887296,8.82337249641355,2.61122378263797,15.1700000762939,3387.650755055716
2019,MNE,5542674317.06225,8910.65083414613,7.53408618639722,0.361563704540798,15.1199998855591,24644.760307075216
2020,MNE,4769860740.74074,7677.15222569996,11.0556899946944,-0.255655699848551,17.8999996185303,-30029.262911986163
2000,NLD,416442786069.652,26149.41107829,15.1544784651336,2.36052233801956,2.73000001907349,11077.807084100265
2001,NLD,431213422818.792,26873.2759335114,12.0587424105981,4.15584127195611,2.11999988555908,6466.38650875673
2002,NLD,471613965744.401,29204.0398310254,5.40379276260554,3.28753104712768,2.54999995231628,8883.27422992431
2003,NLD,578792325056.433,35672.2065978453,3.53433198098435,2.09199838997658,3.58999991416931,17051.737118327634
2004,NLD,657171591755.649,40362.3947822685,21.2913476384592,1.26364739183177,4.65000009536743,31941.18473489633
2005,NLD,685092650167.89,41979.0558457881,30.6365606594436,1.68813017869622,5.86999988555908,24867.19115359305
2006,NLD,733340860619.747,44863.3506314287,51.2048398340921,1.10150106517704,5.0,40729.28483661338
2007,NLD,847481522036.682,51733.4421317965,86.5890857692071,1.61385859802103,4.15000009536743,32055.746516599324
2008,NLD,947997656364.435,57644.4799749353,20.6255899935593,2.48650198289454,3.65000009536743,23182.961594839064
2009,NLD,868077243678.8,52514.0271165323,11.041793588559,1.18977687021549,4.34999990463257,44137.71054989585
2010,NLD,846554894931.084,50950.0343435181,13.673451529465,1.27530569556686,4.98999977111816,39951.23249321908
2011,NLD,904085980796.018,54159.3466126142,36.7300267334479,2.3410701775137,4.98000001907349,23134.439596395765
2012,NLD,838971306990.906,50073.0056559308,28.5669993075886,2.45554765291609,5.82000017166138,20391.787386600507
2013,NLD,876923518850.405,52184.0618504931,37.4807348626119,2.50689852657884,7.23999977111816,20816.18433982192
2014,NLD,890981311077.658,52830.1742328055,13.2019937569918,0.976035079699661,7.42000007629395,54127.33141626636
2015,NLD,765264949780.999,45175.2318933798,42.1526688088992,0.600248147278775,6.86999988555908,75260.92683198061
2016,NLD,783528181704.567,46007.8529206547,29.7831258496519,0.316666666666663,6.01000022888184,145287.95659154287
2017,NLD,831809944960.879,48554.9922761756,25.6846795673282,1.3814587140721,4.84000015258789,35147.624595346
2018,NLD,913597086062.599,53018.6293562696,-37.7308244404612,1.70349794744475,3.82999992370605,31123.389045344986
2019,NLD,910194347568.626,52476.2732533327,-18.6001597520173,2.63369910249593,3.38000011444092,19924.931137198422
2020,NLD,913865395789.886,52397.1167129558,-16.3395684287593,1.2724603778917,3.8199999332428,41177.798242937
2000,NOR,171247131268.604,38131.4606116242,4.86551927864212,3.08550609131277,3.46000003814697,12358.251607080983
2001,NOR,173972218824.027,38542.715099709,1.83375029103222,3.00419703998231,3.74000000953674,12829.622886498802
2002,NOR,195524186477.617,43084.4724650717,1.54034801760238,1.28672528415185,4.01999998092651,33483.815850771134
2003,NOR,228858506821.841,50134.8907734947,1.82618530602719,2.48782553461785,4.21999979019165,20152.092691337304
2004,NOR,264511630666.983,57603.836021826,1.85946265346505,0.454498502220854,4.26000022888184,126741.53102892872
2005,NOR,308884284051.222,66810.478520868,3.25648158517507,1.53213367609252,4.38000011444092,43606.16802788268
2006,NOR,345581369965.54,74148.3200757187,3.43708452552289,2.32934980757545,3.40000009536743,31832.196192506373
2007,NOR,400937100158.657,85139.9604469545,6.18702811310606,0.712589073634205,2.49000000953674,119479.74449389268
2008,NOR,462250000000.0,96944.0956064873,4.45175114875388,3.75393081761006,2.54999995231628,25824.68892386428
2009,NOR,386190385318.767,79977.6970817492,2.23614134903134,2.19738586853571,3.09999990463257,36396.74680125461
2010,NOR,428757038466.841,87693.7900658099,5.04581003263603,2.41890639481001,3.51999998092651,36253.48639119113
2011,NOR,498283438454.281,100600.562407589,2.06635867883482,1.28495158809159,3.21000003814697,78291.32501170797
2012,NOR,509506317146.541,101524.141851985,5.4754901733455,0.696864111498241,3.11999988555908,145687.143557602
2013,NOR,522761531914.894,102913.450843674,-0.261803343835658,2.12048620353119,3.42000007629395,48532.949977366006
2014,NOR,498410050251.256,97019.1827527462,0.65051659502455,2.0417028670721,3.48000001907349,47518.75716953681
2015,NOR,385801550067.169,74355.5158575643,1.88544780890736,2.17113665389528,4.30000019073486,34247.27583321924
2016,NOR,368827142857.143,70460.5605323322,-5.06160492142916,3.55000000000002,4.67999982833862,19848.04522037516
2017,NOR,398393955268.99,75496.7540581998,1.48109795486344,1.87510059552548,4.15999984741211,40262.775361682674
2018,NOR,436999692591.454,82267.809316159,-1.29618383212857,2.76483134528794,3.79999995231628,29755.09137523588
2019,NOR,404941363636.364,75719.7528965342,4.03263923720599,2.16773003305405,3.69000005722046,34930.434944362016
2020,NOR,362198318435.26,67329.6777910967,-1.05072685311199,1.28658490707998,4.42000007629395,52332.09049833132
2000,POL,172219461126.067,4501.45406742273,5.42040948157807,9.90017538843062,16.3099994659424,454.6842748546804
2001,POL,190905493539.168,4991.24435799511,2.9737227016127,5.40833545566151,18.3700008392334,922.879950571523
2002,POL,199072058823.529,5207.17142069402,2.0550347568498,1.90528215048054,19.8899993896484,2733.0185292402466
2003,POL,217827260805.842,5701.6022116161,2.46571525534969,0.682701375787657,19.3700008392334,8351.531744077647
2004,POL,255110181539.808,6681.38647195042,5.43608252571293,3.38264681884694,19.0699996948242,1975.1948192533853
2005,POL,306144336269.51,8021.50574346795,3.60646880962717,2.18379872390258,17.75,3673.189133993556
2006,POL,344622003093.581,9035.41046744936,6.23088479761668,1.28469394366409,13.8400001525879,7033.122956647062
2007,POL,429028505365.078,11254.5173881254,5.83434426547021,2.45874312385397,9.60000038146973,4577.345749923013
2008,POL,533609081852.897,13996.0251506835,2.73121288516931,4.1649719352477,7.11999988555908,3360.4128354951627
2009,POL,439737508413.192,11526.0558884824,3.18940270767661,3.79539242483406,8.17000007629395,3036.854848806928
2010,POL,479834179020.33,12613.0109954681,3.83361602909505,2.58069370250546,9.64000034332275,4887.449829176856
2011,POL,528301269069.799,13879.5609852546,3.5082255306018,4.23940149625935,9.63000011444092,3273.94350299241
2012,POL,498523568248.119,13097.2708482174,1.47595830340721,3.56037151702788,10.0900001525879,3678.6247686732177
2013,POL,521016262734.924,13696.4663046143,0.152586407922639,0.99198260633235,10.3299999237061,13807.163772008204
2014,POL,542477096211.761,14271.3058536202,3.6454995313351,0.0538213132400467,8.98999977111816,265160.86276024533
2015,POL,477811911394.084,12578.4954734362,3.15291428295409,-0.874125874125849,7.5,-14389.798821611426
2016,POL,472630364208.177,12447.4395912808,3.87639080927315,-0.664767331434023,6.15999984741211,-18724.50555659741
2017,POL,526508877305.321,13864.6817579973,2.23396043390532,2.07593553673862,4.8899998664856,6678.763146845728
2018,POL,587411745161.558,15468.4822194105,3.0002804923747,1.81295156542681,3.84999990463257,8532.209306854189
2019,POL,597280564671.563,15732.2031311754,2.82028262702016,2.227478809383,3.27999997138977,7062.784644641867
2020,POL,596624355719.671,15720.994663556,2.91439661041426,3.3744697261859,3.16000008583069,4658.804475725775
2000,PRT,118310710337.203,11497.7534604525,6.16392349483924,2.85303039287156,3.80999994277954,4030.0143626861513
2001,PRT,121498889485.459,11724.6114954602,5.03196834116576,4.36990330551795,3.82999992370605,2683.0368261593653
2002,PRT,134156091661.961,12875.3207922585,0.438216202023454,3.60034658290911,4.5,3576.133712620282
2003,PRT,164862142212.19,15762.9757897367,6.28081072794479,3.21899090682897,6.13000011444092,4896.8686914573545
2004,PRT,189034502110.752,18031.0004215768,1.31466041462208,2.365362040973,6.32000017166138,7622.93471749453
2005,PRT,197180330804.626,18773.1253616354,1.70804917151351,2.27716394887833,7.57999992370605,8244.081578264286
2006,PRT,208581694893.991,19822.8460287336,6.42170578549772,3.10766545871054,7.65000009536743,6378.693682478509
2007,PRT,240190803449.22,22782.0946224629,2.50411020751372,2.45396528138739,7.96000003814697,9283.788485215511
2008,PRT,262344779551.78,24847.545135091,2.98045780684778,2.58850657657964,7.55000019073486,9599.18176755172
2009,PRT,243701635176.438,23059.7974457294,2.2920770351112,-0.83553002150417,9.43000030517578,-27599.005244857395
2010,PRT,237880908317.652,22498.6908586557,3.76949777202442,1.40257289895371,10.7700004577637,16041.013536935763
2011,PRT,244797226567.109,23186.9131283278,4.01192326711906,3.65301100430729,12.6800003051758,6347.342808709844
2012,PRT,216236608773.976,20564.8898617969,9.89489043896364,2.77333854051579,15.5299997329712,7415.210787058188
2013,PRT,226369502104.236,21647.0418118869,6.95553973472436,0.27441666666668,16.1800003051758,78883.84504786825
2014,PRT,229596170846.995,22074.3007634216,5.24651984440086,-0.278153367467421,13.8900003433228,-79360.17803561942
2015,PRT,199313894327.486,19242.3664710981,0.63719302521121,0.487938623904736,12.4399995803833,39436.03873190193
2016,PRT,206286022781.894,19978.401214968,3.56534591818943,0.607397074641661,11.0699996948242,32891.8298244265
2017,PRT,220811110492.149,21437.3475036794,4.83845415966013,1.36861411643481,8.86999988555908,15663.544052521474
2018,PRT,242194788533.537,23551.0482905614,3.23957696424715,0.99371568346825,6.98999977111816,23699.9865075732
2019,PRT,239986922638.902,23330.817288932,4.30025203399651,0.338178410046125,6.46000003814697,68989.6711198975
2020,PRT,228539245045.341,22176.2967116929,2.06024716312515,-0.0124383299576167,6.78999996185303,-1782899.8577186873
2000,ROU,37253259016.9976,1659.90763954548,2.78364907490871,45.6665940440238,6.96999979019165,36.34840027581837
2001,ROU,40394824679.1232,1825.17980455979,2.86422829951768,34.4770123493528,6.55999994277954,52.9390361921558
2002,ROU,46066101951.2933,2119.88267323918,2.48338789596215,22.5398862605386,8.10999965667725,94.05028262944413
2003,ROU,57806506024.0964,2679.41190951209,3.18995235455216,15.2734889936255,6.94999980926514,175.42893510646857
2004,ROU,74972669056.5922,3494.94451718304,8.59379835488661,11.8743635936399,7.71999979019165,294.3268908369109
2005,ROU,98452791982.7024,4617.92901643258,6.60077823288976,9.01491283343835,7.17000007629395,512.2544279411818
2006,ROU,122022997508.01,5757.4964285719,9.02011511487348,6.55851412276983,7.26999998092651,877.865980128493
2007,ROU,174585202805.233,8360.16632132485,5.78690882845609,4.83732928313989,6.40999984741211,1728.2607471985662
2008,ROU,214313628965.024,10435.0439841037,6.37748719516936,7.85080255714483,5.78999996185303,1329.1690764286277
2009,ROU,174103695930.213,8548.11867218639,2.66374866700264,5.58742004264392,6.8600001335144,1529.8865320570194
2010,ROU,166309355234.589,8214.07689289811,1.93238537149682,6.09141668601892,6.96000003814697,1348.4674118175403
2011,ROU,183326740143.016,9099.2175388969,1.29282679699055,5.78925328815882,7.17999982833862,1571.742863195879
2012,ROU,170635805316.879,8507.10477456436,1.78600834024128,3.33492267693443,6.78999996185303,2550.915148169003
2013,ROU,190801346194.297,9547.85215096612,2.02033134174647,3.98471235548128,7.09999990463257,2396.1207984893344
2014,ROU,199959363430.073,10043.6774497614,1.93499169467926,1.06830987684293,6.80000019073486,9401.464563299258
2015,ROU,177729210874.504,8969.14892146193,2.42938763474009,-0.594156437495137,6.80999994277954,-15095.601689134844
2016,ROU,188128818486.401,9548.58740298268,3.32327381670138,-1.54479666813904,5.90000009536743,-6181.128947206697
2017,ROU,211695422578.655,10807.0091671993,2.81201621442387,1.33902121104396,4.92999982833862,8070.827465663278
2018,ROU,241457403085.042,12398.9819787666,3.0413480951196,4.62548443137781,4.19000005722046,2680.580199266452
2019,ROU,249881592298.072,12899.3461112897,2.94757277076508,3.82785432599428,3.91000008583069,3369.863378470944
2020,ROU,248715551366.635,12896.0886211622,1.44840889625224,2.63107311184752,5.03000020980835,4901.455821615942
2000,RUS,259710142196.943,1771.59405905827,1.03116111575235,20.7987606558703,10.5799999237061,85.1778665263043
2001,RUS,306602070620.5,2100.35251171829,0.928663004211825,21.4770072117159,8.97999954223633,97.79540003006232
2002,RUS,345470494417.863,2377.52957748244,1.00553594478556,15.7887307914462,7.88000011444092,150.58395819697583
2003,RUS,430347770731.787,2975.12535330125,1.84237738388135,13.6632930228667,8.21000003814697,217.7458500174241
2004,RUS,591016690742.798,4102.36483299792,2.60618528059526,10.8886157326216,7.76000022888184,376.757242034678
2005,RUS,764017107992.391,5323.46308263383,2.02980402372802,12.6853039507349,7.11999988555908,419.65593440316616
2006,RUS,989930542278.695,6920.18912483291,3.79771796044009,9.66865454789265,7.05999994277954,715.7344479063236
2007,RUS,1299705764823.62,9101.25504905672,4.29894838602817,9.00729868861076,6.0,1010.4311363144604
2008,RUS,1660846387624.78,11635.2729337888,4.50269877799769,14.1107677840442,6.21000003814697,824.5669627520499
2009,RUS,1222644282201.86,8562.81327716515,2.99212947973039,11.6473295764118,8.30000019073486,735.173948757025
2010,RUS,1524917468442.01,10674.9957825675,2.83082730005737,6.8493923025503,7.36999988555908,1558.5318099815622
2011,RUS,2045925608274.37,14311.0843159612,2.69235742380976,8.44046485932559,6.53999996185303,1695.5327170338676
2012,RUS,2208295773643.15,15420.8745413273,2.29079639619755,5.0747430079915,5.44000005722046,3038.749847439197
2013,RUS,2292473246621.08,15974.6446270517,3.01939794071852,6.75371026220953,5.46000003814697,2365.3138803478178
2014,RUS,2059241965490.83,14095.648742954,1.069876215093,7.82341183865503,5.15999984741211,1801.7265399870944
2015,RUS,1363481063446.77,9313.01362484996,0.502608373795545,15.5344050528404,5.57000017166138,599.5088703540092
2016,RUS,1276786979221.81,8704.89841329594,2.54849873389468,7.04244762954798,5.55999994277954,1236.0615046355215
2017,RUS,1574199387070.9,10720.3326583505,1.8140929436605,3.68332944412231,5.21000003814697,2910.500627484604
2018,RUS,1657328865709.99,11287.3552780815,0.530060761129424,2.87829723647886,4.84999990463257,3921.5391430142176
2019,RUS,1687448525466.61,11497.6492498593,1.89485898487827,4.47036660760175,4.5,2571.9700997917766
2020,RUS,1483497784867.6,10126.7217935297,0.638950060909323,3.38165937237896,5.59000015258789,2994.6013712213903
2000,SMR,1005159388.24397,36604.4933810621,,,,
2001,SMR,1077413479.05282,38730.8030430952,,,,
2002,SMR,1168269230.76923,41464.7464336905,,,,
2003,SMR,1464326160.8154,51270.1292257065,,,,
