year,country_code,co2_emissions_kt,co2_emissions_per_capita_tons,renewable_energy_pct,forest_area_pct,green_transition_score,co2_intensity_per_million_gdp
2014,NLD,149890.0,8.887632902397673,5.52650022506714,10.8803799346987,5.526500225057841,0.1682302402265939
2015,NLD,158110.0,9.33357253158707,5.71049976348877,10.8354618354618,5.710499763476972,0.2066081819705023
2016,NLD,158270.0,9.293428177542705,5.63889980316162,10.8630828630829,5.63889980315023,0.2019965633599589
2017,NLD,155910.0,9.100887638623488,6.35620021820068,10.8910008910009,6.356200218188766,0.187434642906719
2018,NLD,151170.0,8.772823733851201,7.38369989395142,10.9186219186219,7.383699893939204,0.1654668149736654
2019,NLD,,,,10.9465399465399,,
2020,NLD,,,,10.974160974161,,
2000,NOR,34080.0,7.588566115048273,60.1846008300781,33.1641313751903,60.18460082995833,0.1990106330397146
2001,NOR,34780.0,7.705343072757004,59.6026992797852,33.1611196898512,59.60269927966604,0.1999169766017641
2002,NOR,34470.0,7.595591075588141,59.4894981384277,33.1581080045121,59.489498138322816,0.17629532499779
2003,NOR,37120.0,8.131693120592,56.2532997131348,33.1550963191729,56.25329971304356,0.1621962867602589
2004,NOR,37460.0,8.157825392919285,56.8679008483887,33.1520846338338,56.86790084830817,0.1416194815537684
2005,NOR,36370.0,7.866690632279042,58.5881004333496,33.1490729484947,58.588100433280616,0.1177463596495857
2006,NOR,37360.0,8.01600282534061,57.0558013916016,33.1460612631556,57.05580139153992,0.1081076795422316
2007,NOR,38000.0,8.069391671920618,57.3867988586426,33.1430495778165,57.38679885858821,0.0947779588991959
2008,NOR,37070.0,7.7744026482044,58.489200592041,33.1400378924774,58.4892005919941,0.0801946998377501
2009,NOR,37450.0,7.75566888657588,56.7541999816895,33.1370262071382,56.754199981634464,0.0969728958142969
2010,NOR,41860.0,8.56163683115536,56.3782005310059,33.1340145217991,56.378200530950856,0.0976310503255735
2011,NOR,40160.0,8.108073185859006,56.7144012451172,33.1553701087492,56.714401245071485,0.0805966983863237
2012,NOR,39110.0,7.7930519293034095,58.0032005310059,33.1767256956993,58.00320053096138,0.0767605791799268
2013,NOR,38210.0,7.5222117861896445,57.440601348877,33.2090866046879,57.44060134883502,0.0730926008653227
2014,NOR,38280.0,7.451483600507043,56.9207000732422,33.2318108614437,56.92070007319848,0.0768042297315282
2015,NOR,38640.0,7.44708550869241,58.13330078125,33.2456439881958,58.13330078119178,0.1001551185921173
2016,NOR,37950.0,7.249949804365977,59.4174995422363,33.271099733249,59.417499542175165,0.1028937287695745
2017,NOR,36900.0,6.992651840981412,61.1110000610352,33.2945372704034,61.1110000609786,0.0926218872349246
2018,NOR,37350.0,7.031361188693496,60.8138008117676,33.3172787164122,60.813800811715616,0.0854691676749486
2019,NOR,,,,33.3386422669357,,
2020,NOR,,,,33.3600058174591,,
2000,POL,295710.0,7.729236716767868,6.92759990692139,29.5765451043129,6.92759990680244,1.717053334544673
2001,POL,293600.0,7.676203111497687,7.29239988327026,29.6646968559209,7.292399883158109,1.5379337417535457
2002,POL,287280.0,7.514445847285159,7.49100017547607,29.7528486075288,7.491000175367968,1.4430955388604512
2003,POL,297700.0,7.792261501699927,7.29390001296997,29.8458725182863,7.293900012870285,1.3666792618089785
2004,POL,301820.0,7.904725921922511,7.31090021133423,29.9252440178892,7.310900211247735,1.1830966454504417
2005,POL,301350.0,7.89588592508223,7.21619987487793,30.0133842588059,7.216199874806898,0.9843396212128864
2006,POL,314090.0,8.234912594801843,7.18410015106201,30.1025071820319,7.1841001509965325,0.911404371109496
2007,POL,313370.0,8.220498334756886,7.27600002288818,30.1906503003395,7.276000022835035,0.73041766708098
2008,POL,308320.0,8.08692097119955,8.0113000869751,30.2807704864512,8.01130008692881,0.5778012602960086
2009,POL,297260.0,7.791546792935541,8.84249973297119,30.3709024422097,8.842499732911415,0.675994188152548
2010,POL,313740.0,8.247028333407899,9.48910045623779,30.4590570719603,9.489100456175745,0.6538508795696006
2011,POL,310590.0,8.159838143112038,10.43869972229,30.5234627567515,10.43869972222863,0.5879031874121144
2012,POL,303350.0,7.969647504868487,10.9133996963501,30.5838939324669,10.91339969628369,0.6084968080165477
2013,POL,298330.0,7.842493766330751,11.4137001037598,30.6443290552235,11.413700103694444,0.5725924915164895
2014,POL,285740.0,7.517152268898013,11.5761003494263,30.7057709265489,11.576100349365325,0.526731915495394
2015,POL,289050.0,7.60929987280715,11.8677997589111,30.7652111434077,11.867799758839306,0.6049451533275
2016,POL,299740.0,7.8941088546886915,11.3368997573853,30.8142003331265,11.336899757313402,0.6341953939040088
2017,POL,312820.0,8.2375624314908,11.1876001358032,30.8533916849015,11.18760013573673,0.5941400297009553
2018,POL,312740.0,8.23547225459022,11.2637996673584,30.8946010386387,11.26379966729843,0.5324033824246841
2019,POL,,,,30.9337949505177,,
2020,POL,,,,30.9729888623967,,
2000,PRT,61660.0,5.992284860355273,20.1156005859375,35.8579234972678,20.115600585832663,0.5211700599570394
2001,PRT,61380.0,5.92315416740891,20.8292007446289,35.8262295081967,20.829200744523675,0.5051898026388624
2002,PRT,65610.0,6.2967680909237576,18.2814998626709,35.7945355191257,18.281499862581487,0.4890571809837782
2003,PRT,60520.0,5.7865030867245935,22.0935001373291,35.7628415300546,22.093500137248,0.3670945869556044
2004,PRT,62130.0,5.926251788344008,19.8707008361816,35.7311475409836,19.87070083611629,0.3286701597129561
2005,PRT,65470.0,6.233261260952479,18.0743999481201,35.71116212966,18.074399948060087,0.3320310891701984
2006,PRT,60450.0,5.744948246997232,22.3332004547119,35.679457745709,22.333200454647177,0.2898145018464968
2007,PRT,58800.0,5.57717924484993,23.1487998962402,35.647753361758,23.14879989618353,0.2448053762076332
2008,PRT,56840.0,5.383505125932251,23.1907005310059,35.6160489778069,23.19070053095565,0.2166614487130713
2009,PRT,56300.0,5.32727897067508,24.8973999023438,35.5377224587837,24.89739990228628,0.2310201979532852
2010,PRT,50940.0,4.817886901665547,27.8269996643066,35.5060596134949,27.82699966424701,0.2141407663198332
2011,PRT,49870.0,4.723629323442159,27.2176990509033,35.6370782836554,27.21769905084785,0.2037196282790751
2012,PRT,48220.0,4.585897803143824,25.5165996551514,35.7680969538159,25.5165996550945,0.222996467958867
2013,PRT,46560.0,4.452394237706788,30.1735992431641,35.893158903643,30.17359924310204,0.2056814171838421
2014,PRT,45930.0,4.415895223007035,30.4589004516602,36.0239985328408,30.458900451599263,0.2000468902881144
2015,PRT,49850.0,4.812669843318392,27.2049999237061,36.154994891142,27.204999923638056,0.2501080025966134
2016,PRT,48760.0,4.72231143004684,29.0014991760254,36.154994891142,29.001499175956848,0.2363708376478511
2017,PRT,53330.0,5.177519101385397,24.4234008789063,36.154994891142,24.42340087884732,0.2415186440625059
2018,PRT,49780.0,4.84061276050869,27.6138000488281,36.154994891142,27.613800048771346,0.2055370402534772
2019,PRT,,,,36.154994891142,,
2020,PRT,,,,36.154994891142,,
2000,ROU,88880.0,3.9602599851864526,16.3668994903564,27.7132036045449,16.366899489965913,2.3858315311271583
2001,ROU,94110.0,4.252219752692598,13.3942003250122,27.7780679987811,13.394200324700147,2.3297538916820155
2002,ROU,93590.0,4.3068506121535375,14.4010000228882,27.823552442685,14.401000022595625,2.0316457446074936
2003,ROU,99620.0,4.617525479127366,15.6712999343872,27.8786692759296,15.671299934117132,1.7233354314559994
2004,ROU,96730.0,4.509189647389108,17.2749996185303,27.9373913043478,17.274999618307415,1.2902034997178045
2005,ROU,95810.0,4.493968836781594,18.5098991394043,28.0046090964432,18.509899139224167,0.9731567594023468
2006,ROU,98940.0,4.668355213987513,17.4102993011475,28.069397338899,17.410299301006333,0.8108307615825062
2007,ROU,96440.0,4.618114405308591,18.1961002349854,28.1451998782026,18.196100234884888,0.5523950395016484
2008,ROU,95210.0,4.635825274036384,20.4302005767822,28.2087864288821,20.43020057669144,0.4442554608393024
2009,ROU,80520.0,3.953359587267688,22.1833992004395,28.2539337564114,22.183399200336904,0.4624830022693791
2010,ROU,77500.0,3.8277519523881,24.0960998535156,28.3199304499022,24.09609985340332,0.4659990407074921
2011,ROU,83950.0,4.166764279965264,21.1124992370605,28.6405352565495,21.11249923696382,0.4579255592201624
2012,ROU,81730.0,4.074676308023194,21.5499992370605,28.9948004521346,21.549999236957284,0.4789733306454844
2013,ROU,72010.0,3.6034380632248495,23.0912990570068,29.3291135938791,23.09129905691965,0.377408238653991
2014,ROU,71410.0,3.586823814521076,24.3328990936279,29.6582406119611,24.332899093541,0.3571225611796494
2015,ROU,72900.0,3.6789166685507024,23.6928005218506,29.9937413073714,23.692800521753416,0.4101745551071808
2016,ROU,71140.0,3.610752001279853,24.4260005950928,30.1158292767733,24.426000595000435,0.3781451484804939
2017,ROU,74100.0,3.7827902442809545,23.3785991668701,30.1158292767733,23.378599166788263,0.3500311867748028
2018,ROU,74880.0,3.845132759267884,23.0492992401123,30.1158292767733,23.04929924004082,0.3101168116747576
2019,ROU,,,,30.1158292767733,,
2020,ROU,,,,30.1158292767733,,
2000,RUS,1489500.0,10.160517139012022,3.49640011787415,49.4018499097143,3.4964001176736232,5.735240015657474
2001,RUS,1490530.0,10.210754359733096,3.62080001831055,49.4403819433422,3.6208000181345272,4.861447924938901
2002,RUS,1491720.0,10.266024099390409,3.45849990844727,49.4746894866839,3.4584999082979344,4.317937491343888
2003,RUS,1522190.0,10.523363589965305,3.27940011024475,49.5103852150482,3.279400110128754,3.5371160338801904
2004,RUS,1534120.0,10.648633170899082,3.55360007286072,49.5454456106165,3.553600072768478,2.5957304151121288
2005,RUS,1530850.0,10.666545781238131,3.61420011520386,49.5807773333032,3.6142001151314425,2.0036854986436325
2006,RUS,1590090.0,11.115652114517426,3.48309993743896,49.6276507015009,3.4830999373830123,1.606264209547282
2007,RUS,1591510.0,11.144628896133232,3.66840004920959,49.6634743255174,3.668400049164669,1.2245156119746683
2008,RUS,1613140.0,11.301059700803895,3.30699992179871,49.7019381603444,3.30699992176659,0.9712758579118168
2009,RUS,1495170.0,10.471452501754923,3.59879994392395,49.7377636874446,3.5987999438799405,1.222898615537913
2010,RUS,1583160.0,11.082715407802567,3.34200000762939,49.7735892145447,3.3420000075946934,1.0381938909897177
2011,RUS,1661780.0,11.6240168256346,3.22709989547729,49.7710839739218,3.227099895451078,0.8122387213294737
2012,RUS,1666860.0,11.63994390821602,3.24429988861084,49.7685787332989,3.2442998885863514,0.7548173663576265
2013,RUS,1624020.0,11.316660905623452,3.6068000793457,49.766073492676,3.606800079320149,0.708413937826177
2014,RUS,1606860.0,11.172741764170542,3.29609990119934,49.763568252053,3.29609990117362,0.7803162653675803
2015,RUS,1557530.0,10.808909312187003,3.20029997825623,49.7610630114301,3.200299978219672,1.1423187617015302
2016,RUS,1530900.0,10.60603143510219,3.35719990730286,49.7726995451512,3.357199907262606,1.1990253855291269
2017,RUS,1557190.0,10.776644585730065,3.24760007858276,49.7843360788722,3.247600078550635,0.9891948966499414
2018,RUS,1607550.0,11.126618369946913,3.18050003051758,49.7843360788722,3.18050003048673,0.969964400705309
2019,RUS,,,,49.7843360788722,,
2020,RUS,,,,49.7843360788722,,
2000,SMR,,,,16.6666666666667,,
2001,SMR,,,,16.6666666666667,,
2002,SMR,,,,16.6666666666667,,
2003,SMR,,,,16.6666666666667,,
2004,SMR,,,,16.6666666666667,,
2005,SMR,,,,16.6666666666667,,
2006,SMR,,,,16.6666666666667,,
2007,SMR,,,,16.6666666666667,,
2008,SMR,,,,16.6666666666667,,
2009,SMR,,,,16.6666666666667,,
2010,SMR,,,,16.6666666666667,,
2011,SMR,,,,16.6666666666667,,
2012,SMR,,,,16.6666666666667,,
2013,SMR,,,,16.6666666666667,,
2014,SMR,,,,16.6666666666667,,
2015,SMR,,,,16.6666666666667,,
2016,SMR,,,,16.6666666666667,,
2017,SMR,,,,16.6666666666667,,
2018,SMR,,,,16.6666666666667,,
2019,SMR,,,,16.6666666666667,,
2020,SMR,,,,16.6666666666667,,
2000,SRB,43990.0,5.852577835027818,22.0944004058838,28.1271438371827,22.094400404470253,6.3977581938621135
2001,SRB,46170.0,6.1531834828138,19.5538997650146,28.3100846101075,19.553899764318025,3.562351919473973
2002,SRB,49710.0,6.631075050536769,18.0058002471924,28.3100846101075,18.005800246669608,2.903467686441336
2003,SRB,53100.0,7.098369634163932,15.6707000732422,28.3100846101075,15.67070007287208,2.3618511326560867
2004,SRB,57550.0,7.71121390049814,14.6387996673584,28.3100846101075,14.638799667036135,2.201440979706065
2005,SRB,51510.0,6.922671567952183,16.0974006652832,28.3100846101075,16.097400664983677,1.860693550521504
2006,SRB,53760.0,7.253524860930256,15.332200050354,29.8627944203064,15.332200050100242,1.6550669154904727
2007,SRB,52580.0,7.123137204113104,14.0297002792358,30.1520695174937,14.029700279064926,1.217947497825933
2008,SRB,51350.0,6.986183546564988,15.5663995742798,30.441344614681,15.566399574126653,0.9838253844056244
2009,SRB,47070.0,6.429619029705332,20.8229999542236,30.7306197118683,20.82299995400658,1.0422272674329172
2010,SRB,46660.0,6.399288151195457,20.6177005767822,31.0198948090556,20.61770057655216,1.1157482737010749
2011,SRB,50810.0,7.023680488751952,17.5618991851807,31.0348273496456,17.561899184999547,1.0315047217168292
2012,SRB,45450.0,6.3133093311823165,19.6193008422852,31.0497598902355,19.61930084207931,1.049429323633114
2013,SRB,46150.0,6.441813188255046,20.1916999816895,31.0646924308255,20.191699981496942,0.9536258964075554
2014,SRB,38720.0,5.430136359250641,23.4585990905762,31.0796249714155,23.4585990903832,0.8227408515968514
2015,SRB,45160.0,6.3647022296048,21.3332004547119,31.0945575120055,21.33320045446896,1.1387948070882803
2016,SRB,46240.0,6.55113212460412,21.0032997131348,31.1019894809056,21.003299712896137,1.1363233294066015
2017,SRB,46900.0,6.680095224828647,20.0942001342773,31.1211982620627,20.094200134063986,1.0615890200203066
2018,SRB,45540.0,6.52192219406972,21.1446990966797,31.1227989938258,21.14469909648955,0.8992775527337034
2019,SRB,,,,31.1253144294535,,
2020,SRB,,,,31.1302309627258,,
2000,SVK,38070.0,7.064757493430721,3.72729992866516,39.5303534303534,3.7272999286165134,1.3051100899410626
2001,SVK,38580.0,7.172514211636019,6.00029993057251,39.564656964657,6.000299930497234,1.2545464163972675
2002,SVK,38080.0,7.0821319002431125,5.48040008544922,39.5989604989605,5.480400085389814,1.083963299803106
2003,SVK,38340.0,7.135181731254887,5.34649991989136,39.6250259821243,5.346499919847576,0.8189404799450553
2004,SVK,37440.0,6.9691080881860215,6.24690008163452,39.6675675675676,6.246900081593726,0.6530382702145011
2005,SVK,38520.0,7.169436758104283,6.30590009689331,39.7018711018711,6.3059000968546215,0.6135193547221642
2006,SVK,37880.0,7.049994286303469,6.56699991226196,39.7361746361746,6.566999912226779,0.5357236443187872
2007,SVK,37220.0,6.9251381771592495,8.23149967193604,39.7704781704782,8.231499671900602,0.430517557079618
2008,SVK,37050.0,6.887599031311713,7.62890005111694,39.8047817047817,7.628900051088807,0.3687685971361574
2009,SVK,33840.0,6.282482233979392,9.99860000610352,39.8473695154918,9.99860000606552,0.3800270655426003
2010,SVK,35450.0,6.575252419210643,10.2789001464844,39.8808508868603,10.278900146444228,0.3907943538348764
2011,SVK,34130.0,6.322262365922839,10.3570995330811,39.8993095990684,10.357099533045526,0.343488984907409
2012,SVK,32370.0,5.986042922350279,10.4720001220703,39.9152803194144,10.472000122034338,0.3434170397185454
2013,SVK,32940.0,6.084908300579692,10.6774997711182,39.9312510397604,10.677499771082507,0.3342760667268386
2014,SVK,30450.0,5.619481904068708,12.2419004440308,39.9538685524126,12.241900443993876,0.3016203719089251
2015,SVK,30750.0,5.669455793086804,13.4084997177124,39.9681793602596,13.408499717665864,0.3470604102316868
2016,SVK,31500.0,5.800252559568594,13.0906000137329,40.0035357737105,13.090600013686885,0.3515073684866745
2017,SVK,33580.0,6.173665693980326,12.4337997436523,40.05615640599,12.433799743608422,0.3528871906512406
2018,SVK,33000.0,6.058635474118519,12.4203996658325,40.05615640599,12.420399665793672,0.3126148062027926
2019,SVK,,,,40.05615640599,,
2020,SVK,,,,40.05615640599,,
2000,SVN,14540.0,7.310481792928341,15.8652000427246,61.2214498510427,15.865200042610908,0.7166223185740807
2001,SVN,15380.0,7.7206509844081,14.9923000335693,61.2909632571996,14.992300033458848,0.7367202356076323
2002,SVN,15520.0,7.781281805738694,14.0965003967285,61.3604766633565,14.096500396635363,0.6607097699801032
2003,SVN,15420.0,7.726484454583854,14.1843004226685,61.4299900695134,14.184300422594694,0.5203357179944492
2004,SVN,15710.0,7.86675292887574,15.4107999801636,61.4995034756703,15.410799980093252,0.4564898553430336
2005,SVN,15930.0,7.96311274228008,14.5666999816895,61.5690168818272,14.566699981625408,0.439977511512418
2006,SVN,16310.0,8.12709156755701,14.4146995544434,61.6385302879841,14.414699554383851,0.4131096323360462
2007,SVN,16300.0,8.07681597049138,14.0903997421265,61.708043694141,14.090399742078658,0.3395382536582651
2008,SVN,17390.0,8.603305965024765,13.8527002334595,61.7585450357884,13.852700233416137,0.3130371654596839
2009,SVN,15530.0,7.613980503699374,19.0291004180908,61.829264660624,19.02910041803213,0.308330340866498
2010,SVN,15810.0,7.71752962901674,19.505500793457,61.8975290625527,19.50550079339297,0.3282722077805027
2011,SVN,15730.0,7.66254409129193,18.5874004364014,61.9080710811079,18.587400436344645,0.3053398564653696
2012,SVN,15170.0,7.374247688195224,19.7054996490479,61.9189206629703,19.705499648983725,0.3256730574121135
2013,SVN,14600.0,7.087540346794319,22.0063991546631,61.9463753723932,22.00639915459672,0.3016410711717076
2014,SVN,13170.0,6.387064859988943,22.3006992340088,61.9563058589871,22.300699233949977,0.26376565826104
2015,SVN,13170.0,6.382264186968841,20.8129005432129,61.9582377647374,20.81290054314929,0.3056381295885558
2016,SVN,13930.0,6.745625512701436,20.7875995635986,61.8592989772614,20.78759956353387,0.3113800104563516
2017,SVN,14140.0,6.8428581660365815,19.6681995391846,61.7699782998396,19.66819953912721,0.2917323623496708
2018,SVN,14050.0,6.774695331583968,21.0060997009277,61.674380723466,21.006099700873182,0.2595260747456167
2019,SVN,,,,61.5730716513379,,
2020,SVN,,,,61.4722591923085,,
2000,SWE,53280.0,6.0053364989091085,40.0091018676758,68.6333284593264,40.0091018675947,0.2027123780859257
2001,SWE,52500.0,5.901555312748708,37.6623992919922,68.6113954281815,37.662399291910624,0.2165878642713614
